ensembl_gene_id	go_id
755	LOC105700632	GO:0006486
756	LOC105697896	
757	LOC105695324	GO:0003735
758	LOC105695324	GO:0006412
759	LOC105695324	GO:0005840
760	LOC105695324	GO:0005515
761	LOC105697890	GO:0016020
762	LOC105697890	GO:0004984
763	LOC105697890	GO:0005549
764	LOC105697890	GO:0007608
765	LOC105696285	GO:0004497
766	LOC105696285	GO:0020037
767	LOC105696285	GO:0005506
768	LOC105696285	GO:0016705
769	LOC105702052	GO:0006351
770	LOC105702052	GO:0006289
771	LOC105702052	GO:0000439
772	LOC105697557	GO:0022857
773	LOC105697557	GO:0055085
774	LOC105695161	GO:0003677
775	LOC105695161	GO:0003824
776	LOC105695161	GO:0003905
777	LOC105695161	GO:0006284
778	LOC105701570	GO:0006750
779	LOC105701570	GO:0035226
780	LOC105699902	GO:0042147
781	LOC105699902	GO:0032456
782	LOC105699902	GO:1990745
783	LOC105704090	GO:0003723
784	LOC105704090	GO:0003676
785	LOC105704090	GO:1990904
786	LOC105695427	
787	LOC105695265	GO:0016021
788	LOC105695265	GO:0005524
789	LOC105695265	GO:0006813
790	LOC105695265	GO:0000166
791	LOC105695265	GO:0016887
792	LOC105695265	GO:0005215
793	LOC105695265	GO:0008556
794	LOC105702262	GO:0006508
795	LOC105702262	GO:0004222
796	LOC105702262	GO:0008237
797	LOC105703794	GO:0005515
798	LOC105703794	GO:0043022
799	LOC105703794	GO:0015935
800	LOC105696605	GO:0006511
801	LOC105698855	GO:0005515
802	LOC105698855	GO:0005198
803	GeneID_111674447	
804	LOC111673983	
805	LOC105698512	GO:0005093
806	LOC105698512	GO:0015031
807	LOC105698512	GO:0007264
808	LOC105698512	GO:0005092
809	LOC105702404	GO:0003714
810	LOC105702404	GO:0000122
811	LOC105702295	GO:0005524
812	LOC105702295	GO:0003723
813	LOC105702295	GO:0006468
814	LOC105702295	GO:0004672
815	LOC105702295	GO:0006397
816	LOC105702295	GO:0000289
817	LOC105702295	GO:0031251
818	LOC105701522	GO:0016021
819	GeneID_111674455	
820	LOC105699720	GO:0007186
821	LOC105699720	GO:0035556
822	LOC105699720	GO:0008277
823	LOC105699618	GO:0016021
824	LOC105699618	GO:0006811
825	LOC105699618	GO:0005216
826	LOC105699618	GO:0022848
827	LOC105699618	GO:0045211
828	LOC105699618	GO:0004888
829	LOC105699618	GO:0034220
830	LOC105699618	GO:0005230
831	LOC105701390	GO:0006508
832	LOC105701390	GO:0070006
833	LOC105695844	GO:0005509
834	LOC105695844	GO:0006851
835	LOC111674251	
836	LOC105694709	GO:0003924
837	LOC105694709	GO:0005525
838	LOC105699998	GO:0005524
839	LOC105699998	GO:0006468
840	LOC105699998	GO:0004672
841	LOC105701401	GO:0003824
842	LOC105701401	GO:0030170
843	LOC105701401	GO:0019752
844	LOC105701401	GO:0016830
845	LOC105696753	GO:0003677
846	LOC105696753	GO:0003899
847	LOC105696753	GO:0006351
848	LOC105696753	GO:0032549
849	LOC105695060	
850	LOC105699261	GO:0016020
851	LOC105699261	GO:0006886
852	LOC105699261	GO:0016192
853	LOC105699261	GO:0005484
854	LOC105696070	GO:0007020
855	LOC105696070	GO:0000226
856	LOC105696070	GO:0043015
857	LOC105696070	GO:0000922
858	LOC105696070	GO:0005815
859	LOC105699820	GO:0005515
860	LOC105699820	GO:0006364
861	LOC105694502	GO:0005634
862	LOC105698229	
863	LOC105699016	GO:0003824
864	LOC105699016	GO:0016491
865	LOC105699016	GO:0016616
866	LOC105699016	GO:0019752
867	LOC105696428	GO:0007017
868	LOC105696428	GO:0005874
869	LOC105696428	GO:0003924
870	LOC105696428	GO:0005525
871	LOC105696428	GO:0005200
872	LOC105695097	GO:0004842
873	LOC105695097	GO:0016567
874	LOC105703214	GO:0006508
875	LOC105703214	GO:0004252
876	LOC105702422	
877	LOC105700741	GO:0005975
878	LOC105700741	GO:0005576
879	LOC105700741	GO:0004553
880	LOC105700741	GO:0008061
881	LOC105694542	
882	LOC105696736	
883	LOC105703036	
884	LOC105703587	
885	LOC105704347	
886	LOC105694763	GO:0005524
887	LOC105694763	GO:0008017
888	LOC105694763	GO:0003777
889	LOC105694763	GO:0007018
890	LOC105697815	
891	LOC105702637	GO:0008270
892	LOC105702637	GO:0006508
893	LOC105702637	GO:0008237
894	GeneID_111673977	
895	LOC105699195	
896	LOC105698676	
897	LOC105703417	GO:0003824
898	LOC105703417	GO:0006807
899	LOC105703417	GO:0004356
900	LOC105703417	GO:0006542
901	LOC105696678	
902	LOC105699605	
903	LOC105699675	GO:0005515
904	LOC105702369	
905	LOC111673839	GO:0006383
906	LOC105696866	
907	LOC105694518	
908	LOC105696096	GO:0008017
909	LOC105694341	GO:0003677
910	LOC105694341	GO:0003676
911	LOC105694341	GO:0006139
912	LOC105694341	GO:0032968
913	LOC105703298	
914	LOC105701054	GO:0006357
915	LOC105701054	GO:0003712
916	LOC105701054	GO:0016592
917	LOC105700434	
918	LOC105696847	GO:0005515
919	LOC105697699	
920	LOC105697820	
921	LOC105696194	
922	LOC111673878	
923	LOC105697715	GO:0003824
924	LOC105702897	GO:0046855
925	LOC105702897	GO:0046854
926	LOC105698375	
927	LOC105701844	
928	LOC105695232	GO:0005515
929	LOC105695232	GO:0005198
930	LOC105695232	GO:1904263
931	LOC111674348	
932	LOC105700493	GO:0005515
933	LOC105701317	
934	LOC105698182	GO:0016021
935	LOC105698182	GO:0015293
936	LOC105700338	GO:0007034
937	LOC105701058	GO:0005515
