ensembl_gene_id	go_id
921	BIMP20661	
922	BIMP17942	
923	BIMP20999	
924	BIMP18237	GO:0032549
925	BIMP18237	GO:0006351
926	BIMP18237	GO:0003899
927	BIMP18237	GO:0003677
928	BIMP17218	GO:0051168
929	BIMP17218	GO:0006886
930	BIMP24618	GO:0006189
931	BIMP24618	GO:0004642
932	BIMP25205	
933	BIMP12447	GO:0006623
934	BIMP12447	GO:0016192
935	BIMP20104	GO:0003777
936	BIMP20104	GO:0007018
937	BIMP20104	GO:0008017
938	BIMP20104	GO:0005524
939	BIMP20104	GO:0007186
940	BIMP12201	GO:0016791
941	BIMP12201	GO:0004401
942	BIMP12201	GO:0003879
943	BIMP12201	GO:0000105
944	BIMP12201	GO:0004424
945	BIMP12201	GO:0000287
946	BIMP12201	GO:0005737
947	BIMP10217	GO:0042302
948	BIMP16937	
949	BIMP13803	GO:0005515
950	BIMP15667	GO:0051920
951	BIMP15667	GO:0016209
952	BIMP15667	GO:0016491
953	BIMP15667	GO:0055114
954	BIMP10770	GO:0046872
955	BIMP10770	GO:0008270
956	BIMP10770	GO:0003676
957	BIMP15468	GO:0071108
958	BIMP15468	GO:1990380
959	BIMP15468	GO:0004843
960	BIMP15468	GO:0005509
